temperature,rate_3_diff_reaction_0_conversion,rate_3_diff_reaction_1_conversion,rate_3_diff_reaction_2_conversion,rate_3_diff_reaction_3_conversion,rate_3_diff_reaction_4_conversion,rate_3_diff_reaction_5_conversion,rate_3_diff_reaction_6_conversion,rate_3_diff_reaction_7_conversion,rate_5_diff_reaction_0_conversion,rate_5_diff_reaction_1_conversion,rate_5_diff_reaction_2_conversion,rate_5_diff_reaction_3_conversion,rate_5_diff_reaction_4_conversion,rate_5_diff_reaction_5_conversion,rate_5_diff_reaction_6_conversion,rate_5_diff_reaction_7_conversion,rate_10_diff_reaction_0_conversion,rate_10_diff_reaction_1_conversion,rate_10_diff_reaction_2_conversion,rate_10_diff_reaction_3_conversion,rate_10_diff_reaction_4_conversion,rate_10_diff_reaction_5_conversion,rate_10_diff_reaction_6_conversion,rate_10_diff_reaction_7_conversion
428.63047,1.0,1.0,1.0,1.0,1.0,0.999999377159921,0.9999992470554174,0.999999999999939,0.9999999999982018,0.9999999999992847,1.0,1.0,1.0,0.9999919953387696,0.9998188649299854,0.999999990053434,0.9999999999999643,0.9999995854918684,1.0,0.999999999999999,0.9999999999993556,0.9967874180093513,0.979918301892741,0.9232560936866842
429.58538,1.0,1.0,1.0,1.0,1.0,0.9999994688111613,0.9999993778394849,0.9999999999999653,0.9999999999984164,0.9999999999993899,1.0,1.0,1.0,0.9999933886676896,0.9998503552274216,0.9999999949763246,0.9999999999999695,0.9999996233370763,1.0,0.9999999999999994,0.9999999999996213,0.9973434890552988,0.9840648384892234,0.9567406304056358
430.5403,1.0,1.0,1.0,1.0,1.0,0.9999995469607207,0.9999994859769605,0.9999999999999802,0.9999999999986057,0.9999999999994797,1.0,1.0,1.0,0.9999945378444777,0.9998763926595008,0.9999999974593616,0.999999999999974,0.9999996576439111,1.0,0.9999999999999997,0.9999999999997774,0.9978038507990178,0.9873769327365686,0.9771672814461615
431.49521,1.0,1.0,1.0,1.0,1.0,0.9999996136681778,0.9999995754309979,0.9999999999999888,0.9999999999987722,0.9999999999995562,1.0,1.0,1.0,0.9999954876090533,0.9998978633168436,0.9999999987159941,0.9999999999999778,0.9999996888738997,1.0,0.9999999999999998,0.9999999999998694,0.9981847738218871,0.9900086355300017,0.9884371578823135
432.45013,1.0,1.0,1.0,1.0,1.0,0.9999996705354268,0.9999996490324212,0.9999999999999936,0.999999999998919,0.9999999999996216,1.0,1.0,1.0,0.9999962724750687,0.9999156532900704,0.999999999350788,0.9999999999999811,0.9999997171808844,1.0,1.0,0.9999999999999234,0.9984996574262188,0.9921011601901462,0.9942888244933924
433.40504,1.0,1.0,1.0,1.0,1.0,0.999999719049941,0.9999997101782191,0.9999999999999964,0.9999999999990484,0.9999999999996775,1.0,1.0,1.0,0.999996920564759,0.999930307865717,0.9999999996716394,0.999999999999984,0.9999997430263922,1.0,1.0,0.9999999999999551,0.9987599867282804,0.9937572073138188,0.9972146577989319
434.35996,1.0,1.0,1.0,1.0,1.0,0.9999997603559306,0.9999997605668858,0.999999999999998,0.9999999999991624,0.999999999999725,1.0,1.0,1.0,0.999997456165509,0.9999424404911361,0.9999999998340086,0.9999999999999863,0.9999997664104231,1.0,1.0,0.9999999999999738,0.9989753326582944,0.9950730587105354,0.9986504834025763
435.31487,1.0,1.0,1.0,1.0,1.0,0.9999997955976061,0.9999998021799982,0.999999999999999,0.9999999999992629,0.9999999999997654,1.0,1.0,1.0,0.9999978984515697,0.9999524601312293,0.9999999999160567,0.9999999999999885,0.9999997877945039,1.0,1.0,0.9999999999999847,0.9991533519604394,0.9961129022533065,0.9993494324700107
436.26979,1.0,1.0,1.0,1.0,1.0,0.9999998256903354,0.9999998365462012,0.9999999999999996,0.9999999999993511,0.9999999999997998,1.0,1.0,1.0,0.9999982640406258,0.9999607075900816,0.9999999999575558,0.9999999999999902,0.9999998071786348,1.0,1.0,0.9999999999999912,0.9993007442858712,0.9969345070278417,0.9996869869421128
437.2247,1.0,1.0,1.0,1.0,1.0,0.9999998513206447,0.9999998649676738,0.9999999999999998,0.9999999999994286,0.9999999999998292,1.0,1.0,1.0,0.9999985657155112,0.9999675236717778,0.9999999999785428,0.9999999999999916,0.9999998247166578,1.0,1.0,0.9999999999999949,0.9994222950997015,0.9975828045452484,0.999849533236865
438.17962,1.0,1.0,1.0,1.0,1.0,0.9999998731750603,0.9999998884635127,1.0,0.999999999999497,0.9999999999998544,1.0,1.0,1.0,0.9999988149807767,0.9999731673874223,0.9999999999891658,0.9999999999999929,0.9999998407162579,1.0,1.0,0.9999999999999971,0.9995227898670414,0.9980943818931426,0.999927555458346
439.13453,1.0,1.0,1.0,1.0,1.0,0.9999998918256873,0.9999999078263487,1.0,0.9999999999995571,0.9999999999998759,1.0,1.0,1.0,0.9999990207844062,0.9999778295873023,0.9999999999945205,0.999999999999994,0.9999998552697402,1.0,1.0,0.9999999999999984,0.9996056741227712,0.9984981236143791,0.9999652120166302
440.08945,1.0,1.0,1.0,1.0,1.0,0.9999999077302097,0.9999999238488123,1.0,0.99999999999961,0.9999999999998942,1.0,1.0,1.0,0.9999991907961001,0.9999816806734607,0.9999999999972323,0.9999999999999949,0.9999998684847946,1.0,1.0,0.9999999999999992,0.9996742019831668,0.9988164954645115,0.9999833088374459
441.04436,1.0,1.0,1.0,1.0,1.0,0.9999999213463115,0.9999999370970685,1.0,0.9999999999996566,0.9999999999999097,1.0,1.0,1.0,0.9999993314072755,0.9999848637836128,0.9999999999986012,0.9999999999999957,0.9999998804998789,1.0,1.0,0.9999999999999996,0.9997308618900861,0.9990674700479828,0.9999919779731661
441.99928,1.0,1.0,1.0,1.0,1.0,0.999999932902835,0.999999948024049,1.0,0.9999999999996978,0.999999999999923,1.0,1.0,1.0,0.9999994476032377,0.9999874947911476,0.9999999999992921,0.9999999999999963,0.9999998914226828,1.0,1.0,0.9999999999999998,0.9997776637388757,0.9992651686968553,0.9999961499947314
442.95419,1.0,1.0,1.0,1.0,1.0,0.9999999427773694,0.9999999570826857,1.0,0.999999999999734,0.9999999999999343,1.0,1.0,1.0,0.999999543602322,0.9999896691212086,0.9999999999996424,0.999999999999997,0.9999999013455116,1.0,1.0,1.0,0.999816330296976,0.999421145228271,0.9999981547323666
443.90911,1.0,1.0,1.0,1.0,1.0,0.9999999511987568,0.9999999645441149,1.0,0.9999999999997659,0.9999999999999439,1.0,1.0,1.0,0.9999996229837219,0.9999914617506946,0.9999999999998194,0.9999999999999974,0.9999999103760552,1.0,1.0,1.0,0.9998482972039203,0.9995437440657212,0.9999991137555057
444.86402,1.0,1.0,1.0,1.0,1.0,0.999999958384397,0.999999970708404,1.0,0.9999999999997939,0.9999999999999523,1.0,1.0,1.0,0.999999688559661,0.9999929476565045,0.9999999999999087,0.9999999999999979,0.9999999185758502,1.0,1.0,1.0,0.9998747129713352,0.9996406677539672,0.9999995748451618
445.81894,1.0,1.0,1.0,1.0,1.0,0.9999999645059219,0.9999999758009827,1.0,0.9999999999998187,0.9999999999999594,1.0,1.0,1.0,0.9999997427588777,0.9999941745512098,0.9999999999999539,0.9999999999999982,0.9999999260372021,1.0,1.0,1.0,0.9998965346922434,0.9997170513228497,0.9999997959081226
446.77385,1.0,1.0,1.0,1.0,1.0,0.9999999697235206,0.9999999800082041,1.0,0.9999999999998405,0.9999999999999653,1.0,1.0,1.0,0.9999997874987971,0.9999951901473825,0.9999999999999768,0.9999999999999986,0.9999999328062636,1.0,1.0,1.0,0.9999145280410624,0.9997771311719876,0.9999999021050352
447.72877,1.0,1.0,1.0,1.0,1.0,0.9999999741744985,0.9999999834839804,1.0,0.9999999999998596,0.9999999999999705,1.0,1.0,1.0,0.9999998244411877,0.9999960285254312,0.9999999999999883,0.9999999999999989,0.999999938959956,1.0,1.0,1.0,0.9999293629829078,0.9998244376343963,0.9999999530362076
448.68368,1.0,1.0,1.0,1.0,1.0,0.9999999779732764,0.999999986355489,1.0,0.9999999999998764,0.9999999999999748,1.0,1.0,1.0,0.9999998549921613,0.9999967169496825,0.9999999999999942,0.999999999999999,0.9999999445598161,1.0,1.0,1.0,0.9999416137735929,0.9998617307886155,0.9999999774723338
449.6386,1.0,1.0,1.0,1.0,1.0,0.9999999812113914,0.9999999887277705,1.0,0.9999999999998913,0.9999999999999786,1.0,1.0,1.0,0.9999998801743445,0.9999972881373287,0.9999999999999971,0.9999999999999992,0.9999999496519965,1.0,1.0,1.0,0.9999517589596292,0.9998910646465813,0.9999999891756671
450.59351,1.0,1.0,1.0,1.0,1.0,0.9999999839803803,0.9999999906876236,1.0,0.9999999999999043,0.9999999999999817,1.0,1.0,1.0,0.9999999010103641,0.9999977598101821,0.9999999999999987,0.9999999999999993,0.99999995428265,1.0,1.0,1.0,0.9999601526654346,0.9999141722808651,0.9999999948106053
451.54843,1.0,1.0,1.0,1.0,1.0,0.9999999863374532,0.9999999923067473,1.0,0.9999999999999157,0.9999999999999843,1.0,1.0,1.0,0.9999999182671901,0.9999981496900551,0.9999999999999994,0.9999999999999996,0.999999958482545,1.0,1.0,1.0,0.9999670820189159,0.9999324016368001,0.9999999975088738
452.50334,1.0,1.0,1.0,1.0,1.0,0.9999999883512634,0.9999999936443853,1.0,0.9999999999999258,0.9999999999999868,1.0,1.0,1.0,0.999999932456136,0.9999984714091111,0.9999999999999998,0.9999999999999997,0.9999999622978342,1.0,1.0,1.0,0.9999728054351892,0.9999467797203544,0.9999999988038258
453.45826,1.0,1.0,1.0,1.0,1.0,0.9999999900675787,0.999999994749471,1.0,0.9999999999999347,0.9999999999999887,1.0,1.0,1.0,0.9999999442035606,0.9999987372362974,1.0,0.9999999999999999,0.9999999657746704,1.0,1.0,1.0,0.9999775334747193,0.9999580767860043,0.9999999994269201
454.41317,1.0,1.0,1.0,1.0,1.0,0.9999999915321678,0.9999999956624345,1.0,0.9999999999999426,0.9999999999999903,1.0,1.0,1.0,0.9999999539057317,0.999998956714128,1.0,1.0,0.9999999689284377,1.0,1.0,1.0,0.9999814384142502,0.9999669989003527,0.9999999997249216
455.36809,1.0,1.0,1.0,1.0,1.0,0.9999999927793569,0.9999999964166735,1.0,0.9999999999999495,0.9999999999999918,1.0,1.0,1.0,0.9999999619205686,0.9999991380219011,1.0,1.0,0.9999999717899046,1.0,1.0,1.0,0.9999846638177353,0.9999739953785108,0.9999999998679624
456.323,1.0,1.0,1.0,1.0,1.0,0.9999999938423283,0.9999999970397888,1.0,0.9999999999999556,0.999999999999993,1.0,1.0,1.0,0.9999999685420767,0.9999992879756984,1.0,1.0,0.9999999744052238,1.0,1.0,1.0,0.9999873341072674,0.9999795219543771,0.9999999999367736
457.27792,1.0,1.0,1.0,1.0,1.0,0.999999994749687,0.9999999975545708,1.0,0.9999999999999609,0.999999999999994,1.0,1.0,1.0,0.9999999740131297,0.9999994120283853,1.0,1.0,0.9999999767743954,1.0,1.0,1.0,0.9999895354212187,0.9999838738921673,0.999999999969662
458.23283,1.0,1.0,1.0,1.0,1.0,0.9999999955231732,0.9999999979798568,1.0,0.9999999999999656,0.9999999999999949,1.0,1.0,1.0,0.999999978538253,0.9999995142696106,1.0,1.0,0.9999999789281877,1.0,1.0,1.0,0.999991353897961,0.9999873015245859,0.9999999999854291
459.18775,1.0,1.0,1.0,1.0,1.0,0.9999999961833824,0.9999999983312051,1.0,0.9999999999999698,0.9999999999999958,1.0,1.0,1.0,0.9999999822708405,0.9999995987890238,1.0,1.0,0.999999980881985,1.0,1.0,1.0,0.999992856534006,0.9999899974152524,0.9999999999930145
460.14266,1.0,1.0,1.0,1.0,1.0,0.9999999967463339,0.9999999986214705,1.0,0.9999999999999735,0.9999999999999964,1.0,1.0,1.0,0.9999999853515036,0.9999996683130571,1.0,1.0,0.9999999826665559,1.0,1.0,1.0,0.9999941007549351,0.9999921220338491,0.9999999999966501
461.09758,1.0,1.0,1.0,1.0,1.0,0.9999999972257579,0.9999999988612719,1.0,0.9999999999999767,0.999999999999997,1.0,1.0,1.0,0.9999999878952877,0.999999726045269,1.0,1.0,0.9999999842819002,1.0,1.0,1.0,0.9999951248444688,0.9999937973373346,0.9999999999983948
462.05249,1.0,1.0,1.0,1.0,1.0,0.9999999976353852,0.9999999990593832,1.0,0.9999999999999796,0.9999999999999974,1.0,1.0,1.0,0.9999999900044553,0.99999977368968,1.0,1.0,0.9999999857526326,1.0,1.0,1.0,0.9999959728288866,0.9999951131887314,0.9999999999992293
463.00741,1.0,1.0,1.0,1.0,1.0,0.9999999979843693,0.9999999992230524,1.0,0.9999999999999821,0.9999999999999979,1.0,1.0,1.0,0.9999999917429208,0.9999998130866321,1.0,1.0,0.9999999870895222,1.0,1.0,1.0,0.9999966734209789,0.9999961530322741,0.9999999999996303
463.96232,1.0,1.0,1.0,1.0,1.0,0.999999998281864,0.9999999993582673,1.0,0.9999999999999843,0.9999999999999982,1.0,1.0,1.0,0.9999999931745981,0.9999998455993419,1.0,1.0,0.9999999883048765,1.0,1.0,1.0,0.9999972524622575,0.9999969682182613,0.9999999999998227
464.91724,1.0,1.0,1.0,1.0,1.0,0.9999999985358786,0.9999999994699745,1.0,0.9999999999999863,0.9999999999999986,1.0,1.0,1.0,0.9999999943621234,0.9999998724547037,1.0,1.0,0.9999999894094641,1.0,1.0,1.0,0.9999977310087687,0.9999976100969914,0.9999999999999148
465.87215,1.0,1.0,1.0,1.0,1.0,0.9999999987521344,0.999999999562261,1.0,0.9999999999999881,0.9999999999999988,1.0,1.0,1.0,0.9999999953438451,0.99999989467513,1.0,1.0,0.999999990412516,1.0,1.0,1.0,0.9999981262881869,0.9999981178230669,0.9999999999999591
466.82707,1.0,1.0,1.0,1.0,1.0,0.9999999989363523,0.9999999996385031,1.0,0.9999999999999896,0.999999999999999,1.0,1.0,1.0,0.9999999961542767,0.9999999130103897,1.0,1.0,0.9999999913248008,1.0,1.0,1.0,0.9999984526569075,0.9999985177135158,0.9999999999999803
467.78198,1.0,1.0,1.0,1.0,1.0,0.9999999990942532,0.99999999970149,1.0,0.9999999999999908,0.9999999999999992,1.0,1.0,1.0,0.9999999968240971,0.999999928167447,1.0,1.0,0.9999999921540107,1.0,1.0,1.0,0.9999987225571397,0.9999988328759722,0.9999999999999906
468.7369,1.0,1.0,1.0,1.0,1.0,0.9999999992281258,0.9999999997535266,1.0,0.999999999999992,0.9999999999999993,1.0,1.0,1.0,0.9999999973775938,0.9999999406894069,1.0,1.0,0.9999999929078381,1.0,1.0,1.0,0.999998945559814,0.999999080641162,0.9999999999999956
469.69181,1.0,1.0,1.0,1.0,1.0,0.9999999993425468,0.9999999997965164,1.0,0.9999999999999929,0.9999999999999994,1.0,1.0,1.0,0.9999999978352192,0.9999999510343787,1.0,1.0,0.9999999935924364,1.0,1.0,1.0,0.9999991293216741,0.999999275772296,0.999999999999998
470.64673,1.0,1.0,1.0,1.0,1.0,0.9999999994402624,0.9999999998320324,1.0,0.9999999999999939,0.9999999999999996,1.0,1.0,1.0,0.9999999982123129,0.9999999595807908,1.0,1.0,0.9999999942154978,1.0,1.0,1.0,0.9999992814994647,0.9999994298231913,0.999999999999999
471.60164,1.0,1.0,1.0,1.0,1.0,0.9999999995235609,0.9999999998613737,1.0,0.9999999999999947,0.9999999999999997,1.0,1.0,1.0,0.9999999985242141,0.9999999666414335,1.0,1.0,0.9999999947816376,1.0,1.0,1.0,0.9999994068786505,0.9999995511382713,0.9999999999999996
472.55656,1.0,1.0,1.0,1.0,1.0,0.9999999995946163,0.9999999998856139,1.0,0.9999999999999953,0.9999999999999998,1.0,1.0,1.0,0.9999999987824273,0.9999999724745409,1.0,1.0,0.9999999952954709,1.0,1.0,1.0,0.999999510244697,0.9999996467782021,0.9999999999999998
473.51147,1.0,1.0,1.0,1.0,1.0,0.9999999996552595,0.99999999990564,1.0,0.999999999999996,0.9999999999999999,1.0,1.0,1.0,0.9999999989959005,0.9999999772935447,1.0,1.0,0.9999999957631516,1.0,1.0,1.0,0.9999995960002319,0.9999997218780134,0.9999999999999999
474.46639,1.0,1.0,1.0,1.0,1.0,0.9999999997069777,0.9999999999221845,1.0,0.9999999999999964,1.0,1.0,1.0,1.0,0.9999999991723036,0.9999999812747431,1.0,1.0,0.9999999961877564,1.0,1.0,1.0,0.9999996668251154,0.9999997810592324,1.0
475.4213,1.0,1.0,1.0,1.0,1.0,0.9999999997510298,0.9999999999358526,1.0,0.9999999999999969,1.0,1.0,1.0,1.0,0.999999999318028,0.9999999845638025,1.0,1.0,0.9999999965739006,1.0,1.0,1.0,0.9999997253034991,0.9999998277238161,1.0
476.37622,1.0,1.0,1.0,1.0,1.0,0.9999999997886744,0.9999999999471445,1.0,0.9999999999999974,1.0,1.0,1.0,1.0,0.9999999994380587,0.999999987281047,1.0,1.0,0.9999999969246611,1.0,1.0,1.0,0.9999997736366967,0.9999998644392795,1.0
477.33113,1.0,1.0,1.0,1.0,1.0,0.9999999998207123,0.9999999999564733,1.0,0.9999999999999978,1.0,1.0,1.0,1.0,0.9999999995372536,0.9999999895258894,1.0,1.0,0.9999999972431147,1.0,1.0,1.0,0.9999998135474756,0.9999998933880102,1.0
478.28605,1.0,1.0,1.0,1.0,1.0,0.9999999998480589,0.9999999999641801,1.0,0.9999999999999981,1.0,1.0,1.0,1.0,0.9999999996191915,0.9999999913804566,1.0,1.0,0.9999999975338767,1.0,1.0,1.0,0.9999998465671849,0.9999999161747052,1.0
479.24096,1.0,1.0,1.0,1.0,1.0,0.9999999998714009,0.9999999999705471,1.0,0.9999999999999984,1.0,1.0,1.0,1.0,0.9999999996869406,0.9999999929126027,1.0,1.0,0.999999997796947,1.0,1.0,1.0,0.9999998738443359,0.9999999341473097,1.0
480.19588,1.0,1.0,1.0,1.0,1.0,0.99999999989131,0.9999999999758072,1.0,0.9999999999999987,1.0,1.0,1.0,1.0,0.9999999997428016,0.9999999941783764,1.0,1.0,0.9999999980369411,1.0,1.0,1.0,0.9999998963360218,0.9999999482686417,1.0
481.15079,1.0,1.0,1.0,1.0,1.0,0.9999999999082444,0.9999999999801529,1.0,0.9999999999999989,1.0,1.0,1.0,1.0,0.9999999997889477,0.9999999952240929,1.0,1.0,0.9999999982553972,1.0,1.0,1.0,0.9999999149036265,0.9999999593731438,1.0
482.10571,1.0,1.0,1.0,1.0,1.0,0.9999999999226615,0.9999999999837431,1.0,0.999999999999999,1.0,1.0,1.0,1.0,0.9999999998271684,0.9999999960880107,1.0,1.0,0.9999999984538538,1.0,1.0,1.0,0.9999999303128242,0.9999999681668824,1.0
483.06062,1.0,1.0,1.0,1.0,1.0,0.999999999935019,0.9999999999867091,1.0,0.9999999999999992,1.0,1.0,1.0,1.0,0.999999999858742,0.9999999968017295,1.0,1.0,0.9999999986338494,1.0,1.0,1.0,0.9999999430421614,0.9999999750991727,1.0
484.01554,1.0,1.0,1.0,1.0,1.0,0.9999999999455457,0.9999999999891593,1.0,0.9999999999999993,1.0,1.0,1.0,1.0,0.9999999998848189,0.9999999973913675,1.0,1.0,0.9999999987969221,1.0,1.0,1.0,0.9999999535701847,0.9999999805358856,1.0
484.97045,1.0,1.0,1.0,1.0,1.0,0.9999999999545278,0.9999999999911837,1.0,0.9999999999999996,1.0,1.0,1.0,1.0,0.9999999999062941,0.9999999978784951,1.0,1.0,0.9999999989455338,1.0,1.0,1.0,0.9999999622414475,0.9999999848236356,1.0
485.92537,1.0,1.0,1.0,1.0,1.0,0.9999999999621826,0.999999999992856,1.0,0.9999999999999997,1.0,1.0,1.0,1.0,0.9999999999240623,0.9999999982809337,1.0,1.0,0.9999999990806073,1.0,1.0,1.0,0.9999999694005033,0.9999999881999178,1.0
486.88028,1.0,1.0,1.0,1.0,1.0,0.999999999968716,0.9999999999942376,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999387625,0.9999999986134072,1.0,1.0,0.9999999992033735,1.0,1.0,1.0,0.9999999753153382,0.9999999908572956,1.0
487.8352,1.0,1.0,1.0,1.0,1.0,0.9999999999742883,0.9999999999953791,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999508934,0.999999998888079,1.0,1.0,0.9999999993149091,1.0,1.0,1.0,0.9999999802060835,0.9999999929498203,1.0
488.79011,1.0,1.0,1.0,1.0,1.0,0.9999999999790368,0.9999999999963222,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999960915,0.9999999991149986,1.0,1.0,0.9999999994162911,1.0,1.0,1.0,0.999999984245016,0.9999999945994487,1.0
489.74503,1.0,1.0,1.0,1.0,1.0,0.9999999999830872,0.9999999999971012,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999691984,0.9999999993024667,1.0,1.0,0.9999999995084426,1.0,1.0,1.0,0.9999999875852708,0.9999999958960436,1.0
490.69994,1.0,1.0,1.0,1.0,1.0,0.9999999999865428,0.9999999999977448,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999760373,0.9999999994573431,1.0,1.0,0.9999999995922867,1.0,1.0,1.0,0.9999999903416986,0.9999999969166308,1.0
491.65486,1.0,1.0,1.0,1.0,1.0,0.9999999999894948,0.9999999999982766,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999816873,0.9999999995852938,1.0,1.0,0.9999999996684386,1.0,1.0,1.0,0.9999999926195801,0.999999997725398,1.0
492.60977,1.0,1.0,1.0,1.0,1.0,0.9999999999920122,0.9999999999987158,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999986353,0.9999999996909997,1.0,1.0,0.9999999997376676,1.0,1.0,1.0,0.9999999945050532,0.999999998360216,1.0
